,gene function,organism,oualidia_1_counts,phylum,class,order,family
1212,ATPase AAA-2 domain protein,Halothermothrix orenii H 168,2,Firmicutes,Clostridia,Halanaerobiales,Halanaerobiaceae
1213,ATPase AAA-2 domain protein,Hydrogenobaculum sp. Y04AAS1,2,Aquificae,Aquificae,Aquificales,Aquificaceae
1214,ATPase AAA-2 domain-containing protein,Chloroflexus sp. Y-400-fl,1,Chloroflexi,Chloroflexia,Chloroflexales,Chloroflexaceae
1215,ATPase AAA-2 domain-containing protein,Desulfurispirillum indicum S5,1,Chrysiogenetes,Chrysiogenetes,Chrysiogenales,Chrysiogenaceae
1216,ATPase associated with various cellular activitie,Anaeromyxobacter dehalogenans 2CP-C,1,Proteobacteria,Deltaproteobacteria,Myxococcales,Anaeromyxobacteraceae
1217,ATPase associated with various cellular activities AAA_3,Chthoniobacter flavus Ellin428,1,Verrucomicrobia,Spartobacteria,Chthoniobacterales,Chthoniobacteraceae
1218,ATPase associated with various cellular activities AAA_3,Meiothermus silvanus DSM 9946,1,,Deinococci,Thermales,Thermaceae
1219,ATPase associated with various cellular activities AAA_3,Pedobacter heparinus DSM 2366,1,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae
1220,ATPase associated with various cellular activities AAA_3,Thermaerobacter marianensis DSM 12885,1,Firmicutes,Clostridia,Clostridiales,
1221,ATPase associated with various cellular activities AAA_5,Frankia symbiont of Datisca glomerata,1,Actinobacteria,Actinobacteria,Frankiales,Frankiaceae
1222,ATPase central domain-containing protein,Brevibacterium linens BL2,7,Actinobacteria,Actinobacteria,Micrococcales,Brevibacteriaceae
1223,ATPase component of ABC transporter with duplicated ATPase domains,Rothia mucilaginosa DY-18,1,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae
1224,ATPase component of ABC-type multidrug transport system,Amycolatopsis mediterranei U32,2,Actinobacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae
1225,ATPase famil,Rattus norvegicus,2,Chordata,Mammalia,Rodentia,Muridae
1226,ATPase of the PP superfamily,Sulfitobacter sp. NAS-14.1,1,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae
1227,ATPase subunit 9,Micromonas sp. RCC299,8,Chlorophyta,Mamiellophyceae,Mamiellales,Mamiellaceae
1228,ATPase with chaperone activit,Rothia mucilaginosa DY-18,2,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae
1229,ATPase with chaperone activit,Thermoanaerobacter tengcongensis MB4,7,Firmicutes,Clostridia,Thermoanaerobacterales,Thermoanaerobacteraceae
1230,ATPase with chaperone activit,alpha proteobacterium BAL199,1,Proteobacteria,Alphaproteobacteria,,
1231,ATPase-lik,Starkeya novella DSM 506,1,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae
1232,ATPases of the AAA+ class,Streptococcus mitis B6,2,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae
1233,Abc protein,Candidatus Puniceispirillum marinum IMCC1322,1,Proteobacteria,Alphaproteobacteria,,
1234,Acetyl-CoA C-acetyltransferase,Deinococcus geothermalis DSM 11300,1,,Deinococci,Deinococcales,Deinococcaceae
1235,Acetyl-CoA C-acetyltransferase,Plesiocystis pacifica SIR-1,1,Proteobacteria,Deltaproteobacteria,Myxococcales,Nannocystaceae
1236,Acetyl-CoA C-acetyltransferase,Polaromonas sp. JS666,1,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae
1237,Acetyl-CoA C-acetyltransferase,Rhodopseudomonas palustris BisB18,1,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae
1238,Acetyl-CoA acetyltransferase,Bacillus thuringiensis serovar andalousiensis BGSC 4AW1,1,Firmicutes,Bacilli,Bacillales,Bacillaceae
1239,Acetyl-CoA carboxylase alpha subunit,Thermoanaerobacter tengcongensis MB4,1,Firmicutes,Clostridia,Thermoanaerobacterales,Thermoanaerobacteraceae
1240,Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta,Candidatus Pelagibacter ubique HTCC1062,23,Proteobacteria,Alphaproteobacteria,Pelagibacterales,Pelagibacteraceae
1241,Acetyl/propionyl-CoA carboxylase alpha subunit,Anaeromyxobacter dehalogenans 2CP-C,1,Proteobacteria,Deltaproteobacteria,Myxococcales,Anaeromyxobacteraceae
1242,AcrB/AcrD/AcrF family protei,Roseobacter denitrificans OCh 114,4,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae
1243,AcrB/AcrD/AcrF family protein,Bradyrhizobium japonicum USDA 110,3,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae
1244,AcrB/AcrD/AcrF family protein,Colwellia psychrerythraea 34H,3,Proteobacteria,Gammaproteobacteria,Alteromonadales,Colwelliaceae
1245,AcrB/AcrD/AcrF family protein,Congregibacter litoralis KT71,6,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Halieaceae
1246,Acyl CoA DeHydrogenase family member (acdh-3),Caenorhabditis elegans,2,Nematoda,Chromadorea,Rhabditida,Rhabditidae
1247,Acyl dehydratase,Alteromonas macleodii ATCC 27126,1,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae
1248,Acyl-CoA dehydrogenas,Alcanivorax sp. DG881,1,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Alcanivoracaceae
1249,Acyl-CoA dehydrogenas,Octadecabacter antarcticus 307,1,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae
1250,Acyl-CoA dehydrogenas,Pseudomonas syringae pv. syringae B728a,1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae
1251,Acyl-CoA dehydrogenas,gamma proteobacterium HTCC2207,1,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Porticoccaceae
1252,Acyl-CoA dehydrogenas,marine gamma proteobacterium HTCC2148,1,,,,
1253,Acyl-CoA dehydrogenase,Fulvimarina pelagi HTCC2506,1,Proteobacteria,Alphaproteobacteria,Rhizobiales,Aurantimonadaceae
1254,Acyl-CoA dehydrogenase,Idiomarina baltica OS145,1,Proteobacteria,Gammaproteobacteria,Alteromonadales,Idiomarinaceae
1255,Acyl-CoA dehydrogenase,Rhodobacter sphaeroides 2.4.1,2,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae
1256,Acyl-CoA dehydrogenase-like,Geobacter metallireducens GS-15,2,Proteobacteria,Deltaproteobacteria,Desulfuromonadales,Geobacteraceae
1257,Acyl-CoA dehydrogenase-like,Rhodopseudomonas palustris HaA2,1,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae
1258,Acyl-CoA dehydrogenase-like protein,Polaribacter irgensii 23-P,1,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae
1259,Acyl-CoA oxidase family protein,Brugia malayi,1,Nematoda,Chromadorea,Spirurida,Onchocercidae
1260,Acyl-CoA synthetases (AMP-forming)/AMP-acid ligases II,marine gamma proteobacterium HTCC2080,1,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Porticoccaceae
1261,Acyl-coenzyme A synthetase/AMP-(fatty) acid ligase,Magnetospirillum magneticum AMB-1,1,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae
1262,Acylneuraminate cytidylyltransferase:Aminotransferase class-III,Alteromonadales bacterium TW-7,2,Proteobacteria,Gammaproteobacteria,Alteromonadales,
1263,Adenylosuccinate synthase,Halothermothrix orenii H 168,1,Firmicutes,Clostridia,Halanaerobiales,Halanaerobiaceae
1264,Agmatine deiminase,Arthrobacter chlorophenolicus A6,5,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae
1265,AhpC/TSA family protein,Erythrobacter litoralis HTCC2594,1,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Erythrobacteraceae
1266,AhpC/TSA family protein,Zunongwangia profunda SM-A87,1,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae
1267,Alanine aminotransferas,Perkinsus marinus ATCC 50983,1,,,Perkinsida,Perkinsidae
1268,Alanine dehydrogenase,Polaribacter sp. MED152,1,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae
1269,Aldehyde Dehydrogenase,Intrasporangium calvum DSM 43043,1,Actinobacteria,Actinobacteria,Micrococcales,Intrasporangiaceae
1270,Aldehyde Dehydrogenase,Meiothermus ruber DSM 1279,3,,Deinococci,Thermales,Thermaceae
1271,Aldehyde dehydrogenase,Sagittula stellata E-37,1,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae
1272,Aldehyde ferredoxin oxidoreductase,Thauera sp. MZ1T,6,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae
1273,Aldehyde oxidase and xanthine dehydrogenas,Labrenzia alexandrii DFL-11,1,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae
1274,Alkaline protease secretion ATP-binding protein aprD,Yersinia ruckeri ATCC 29473,1,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae
1275,Alkyl hydroperoxide reductase subunit F,Bacillus cereus ATCC 14579,2,Firmicutes,Bacilli,Bacillales,Bacillaceae
1276,Alkyl hydroperoxide reductase/ Thiol specific antioxidant/ Mal allergen,Dechloromonas aromatica RCB,1,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae
1277,Alpha-glucosidase,Pseudoalteromonas atlantica T6c,2,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae
1278,Alpha-glucuronidase,Rhodothermus marinus DSM 4252,1,Bacteroidetes,,,Rhodothermaceae
1279,Alpha-mannosidase,Thermoanaerobacter brockii subsp. finnii Ako-1,1,Firmicutes,Clostridia,Thermoanaerobacterales,Thermoanaerobacteraceae
1280,Alpha-methylacyl-CoA racemase,Burkholderia xenovorans LB400,1,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae
1281,Alternative oxidase superfamily,Methylophaga thiooxidans DMS010,1,Proteobacteria,Gammaproteobacteria,Thiotrichales,Piscirickettsiaceae
1282,Aluminium resistance,Crocosphaera watsonii WH 8501,1,Cyanobacteria,,Chroococcales,Aphanothecaceae
1283,Amidase,Congregibacter litoralis KT71,1,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Halieaceae
1284,Amidohydrolase 3,Flavobacteriales bacterium ALC-1,1,Bacteroidetes,Flavobacteriia,Flavobacteriales,
1285,Amidohydrolase 3,Thermosinus carboxydivorans Nor1,1,Firmicutes,Negativicutes,Selenomonadales,Sporomusaceae
1286,Amidohydrolase family protein,gamma proteobacterium NOR51-B,1,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae
1287,Amidophosphoribosyl transferase,delta proteobacterium MLMS-1,1,Proteobacteria,Deltaproteobacteria,,
1288,Amino acid ABC transporte,Cyanothece sp. CCY0110,1,Cyanobacteria,,Oscillatoriales,Cyanothecaceae
1289,Amino acid adenylation,Cyanothece sp. CCY0110,1,Cyanobacteria,,Oscillatoriales,Cyanothecaceae
1290,Aminoglycoside N(3'')-acetyltransferase,Streptomyces sp. ACT-1,1,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae
1291,Aminotransferas,Congregibacter litoralis KT71,1,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Halieaceae
1292,Ammonia permease,Bermanella marisrubri,1,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae
1293,Ammonia permease,Reinekea blandensis MED297,1,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Saccharospirillaceae
1294,Ammonium Transporter Family subfamily protein,marine gamma proteobacterium HTCC2148,1,,,,
1295,AmphiGli protein,Branchiostoma floridae,1,Chordata,,,Branchiostomidae
1296,Ankyrin,Coraliomargarita akajimensis DSM 45221,1,Verrucomicrobia,Opitutae,Puniceicoccales,Puniceicoccaceae
1297,ApbE family lipoprotein,Coraliomargarita akajimensis DSM 45221,1,Verrucomicrobia,Opitutae,Puniceicoccales,Puniceicoccaceae
1298,AraC-family transcriptional regulator,Congregibacter litoralis KT71,1,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Halieaceae
1299,Arabinose 5-phosphate isomerase and CBS domains,Methylacidiphilum infernorum V4,3,Verrucomicrobia,Methylacidiphilae,Methylacidiphilales,Methylacidiphilaceae
1300,Arp2/3 complex-interacting protein VIP1/Asp,Ostreococcus tauri,1,Chlorophyta,Mamiellophyceae,Mamiellales,Bathycoccaceae
1301,ArsR family transcriptional regulator,Ruegeria pomeroyi DSS-3,2,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae
1302,Arylsulfatase B (Precursor),Psychroflexus torquis ATCC 700755,1,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae
1303,AsnC family transcriptional regulator,Opitutus terrae PB90-1,1,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae
1304,AsnC family transcriptional regulator,Roseobacter denitrificans OCh 114,1,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae
1305,Asp-tRNA Asn/Glu-tRNA Gln amidotransferase subunit A,Roseovarius sp. 217,1,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae
1306,Asparaginase,Desulfovibrio vulgaris str. ''Miyazaki F'',1,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae
1307,Atlasti,Pediculus humanus corporis,2,Arthropoda,Insecta,Phthiraptera,Pediculidae
1308,Auxin Efflux Carrier,Acidovorax delafieldii 2AN,1,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae
1309,B12 binding domain/ArgK/methylmalonyl-CoA mutase family protein,Flavobacteria bacterium BAL38,2,Bacteroidetes,Flavobacteriia,Flavobacteriales,
1310,B12 dependent methionine synthase,Ostreococcus lucimarinus CCE9901,7,Chlorophyta,Mamiellophyceae,Mamiellales,Bathycoccaceae
1311,B12-dependent homocysteine-N5-methyltetrahydrofolate transmethylase (C terminal),Pseudoalteromonas haloplanktis TAC125,1,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae
1312,B12-dependent methionine synthase,Alteromonas macleodii ''Deep ecotype'',1,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae
1313,B12-dependent methionine synthase,Enterobacter sp. 638,1,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae
1314,B12-dependent methionine synthase,Methylobacillus flagellatus KT,12,Proteobacteria,Betaproteobacteria,Methylophilales,Methylophilaceae
1315,B12-dependent methionine synthase,Methylovorus sp. SIP3-4,2,Proteobacteria,Betaproteobacteria,Methylophilales,Methylophilaceae
1316,B12-dependent methionine synthase,Paracoccus denitrificans PD1222,3,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae
1317,B12-dependent methionine synthase,Rhodopirellula baltica SH 1,2,Planctomycetes,Planctomycetia,Planctomycetales,Planctomycetaceae
1318,B12-dependent methionine synthase,Shewanella loihica PV-4,5,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae
1319,B12-dependent methionine synthase,Thiobacillus denitrificans ATCC 25259,3,Proteobacteria,Betaproteobacteria,Hydrogenophilales,Hydrogenophilaceae
1320,BAM3 (BARELY ANY MERISTEM 3); ATP binding / protein binding / protein kinase/ protein serine/threonine kinase,Arabidopsis thaliana,3,Streptophyta,,Brassicales,Brassicaceae
1321,BCCT transporter,Pseudomonas fluorescens Pf0-1,1,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae
1322,BCCT transporter,Shewanella pealeana ATCC 700345,1,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae
1323,BIP2; ATP binding,Arabidopsis thaliana,5,Streptophyta,,Brassicales,Brassicaceae
1324,BMS1-like ribosome biogenesis protein,Dictyostelium discoideum AX4,1,,,Dictyosteliida,
1325,BNR repeat-containing glycosyl hydrolase,Candidatus Solibacter usitatus Ellin6076,2,Acidobacteria,Solibacteres,Solibacterales,Solibacteraceae
1326,Bacterial Peptidase A24 N-terminal domain family,Methylophaga thiooxidans DMS010,1,Proteobacteria,Gammaproteobacteria,Thiotrichales,Piscirickettsiaceae
1327,Bacterial extracellular solute-binding protei,Octadecabacter antarcticus 307,1,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae
1328,BarA sensory histidine kinase,Vibrio orientalis CIP 102891,1,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae
1329,Beta-Ig-H3/Fasciclin,Roseovarius sp. 217,1,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae
1330,Beta-N-acetylhexosaminidase,Flavobacteria bacterium MS024-3C,5,Bacteroidetes,Flavobacteriia,,
1331,Beta-N-acetylhexosaminidase,Pedobacter heparinus DSM 2366,1,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae
1332,Beta-galactosidase,Paenibacillus sp. JDR-2,1,Firmicutes,Bacilli,Bacillales,Paenibacillaceae
1333,Beta-glucosidase,Kineococcus radiotolerans SRS30216,1,Actinobacteria,Actinobacteria,Kineosporiales,Kineosporiaceae
1334,Beta-ketoacyl synthase,Spirosoma linguale DSM 74,1,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae
1335,Beta-lactamase,Bacillus thuringiensis serovar berliner ATCC 10792,1,Firmicutes,Bacilli,Bacillales,Bacillaceae
1336,Beta-transducin family (WD-40 repeat) protein (ISS),Ostreococcus tauri,1,Chlorophyta,Mamiellophyceae,Mamiellales,Bathycoccaceae
1337,Binding-protein-dependent transport systems inner membrane component,Marinomonas sp. MED121,1,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae
1338,Binding-protein-dependent transport systems inner membrane component,Rhodobacter sphaeroides KD131,1,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae
1339,Biotin/lipoyl attachment protein,marine gamma proteobacterium HTCC2080,3,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Porticoccaceae
1340,BipA,Streptococcus pyogenes MGAS10394,1,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae
1341,BipA protein,Alteromonas macleodii ''Deep ecotype'',2,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae
1342,BipA protein,Rhodobacterales bacterium HTCC2255,2,Proteobacteria,Alphaproteobacteria,Rhodobacterales,
1343,BirA bifunctional protein,Myxococcus xanthus DK 1622,1,Proteobacteria,Deltaproteobacteria,Myxococcales,Myxococcaceae
1344,BolA-like protein,Phytophthora infestans T30-4,1,,Oomycetes,Peronosporales,
1345,Branched-chain amino acid ABC-type transport syste,Reinekea blandensis MED297,3,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Saccharospirillaceae
1346,Bvg accessory factor,Candidatus Pelagibacter ubique HTCC1062,2,Proteobacteria,Alphaproteobacteria,Pelagibacterales,Pelagibacteraceae
1347,C10L,Monkeypox virus Zaire-96-I-16,5,,,,Poxviridae
1348,C160,Saccharomyces cerevisiae S288c,3,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae
1349,C32 tRNA thiolase,Francisella tularensis subsp. tularensis SCHU S4,2,Proteobacteria,Gammaproteobacteria,Thiotrichales,Francisellaceae
1350,C32 tRNA thiolase,Saccharophagus degradans 2-40,1,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Cellvibrionaceae
1351,C4 dicarboxylate transporter permease,Photobacterium profundum SS9,3,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae
1352,C4-dicarboxylate transport transcriptional regulatory protein DctD,Ruegeria pomeroyi DSS-3,1,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae
1353,C4-dicarboxylate transporter substrate-binding protein,Deferribacter desulfuricans SSM1,1,Deferribacteres,Deferribacteres,Deferribacterales,Deferribacteraceae
1354,C4-dicarboxylate-binding periplasmic protei,Roseobacter denitrificans OCh 114,15,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae
1355,C4-dicarboxylate-binding periplasmic protein,Campylobacter concisus 13826,1,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae
1356,CAIB/BAIF family protein,Hyphomonas neptunium ATCC 15444,2,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Hyphomonadaceae
1357,CAP-GLY domain containing linker protein famil,Rattus norvegicus,1,Chordata,Mammalia,Rodentia,Muridae
1358,CBP protein,Ciona intestinalis,1,Chordata,Ascidiacea,Enterogona,Cionidae
1359,CBS domain containing membrane protein,Haliangium ochraceum DSM 14365,3,Proteobacteria,Deltaproteobacteria,Myxococcales,Kofleriaceae
1360,CBS domain protein,Prevotella buccae D17,2,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae
1361,CBS domain protein,Rhodobacterales bacterium HTCC2255,1,Proteobacteria,Alphaproteobacteria,Rhodobacterales,
1362,CBS domain-containing protein,Mycobacterium tuberculosis CDC1551,1,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae
1363,CBS domain-containing protein,Parvibaculum lavamentivorans DS-1,9,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhodobiaceae
1364,CBS/transporter associated domain-containing protein,Hyphomonas neptunium ATCC 15444,4,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Hyphomonadaceae
1365,CCA-adding enzyme,Brucella pinnipedialis M292/94/1,1,Proteobacteria,Alphaproteobacteria,Rhizobiales,Brucellaceae
1366,CCA-adding enzyme,beta proteobacterium KB13,2,Proteobacteria,Betaproteobacteria,Methylophilales,
1367,CCR4-NOT transcription comple,Cryptosporidium parvum Iowa II,1,Apicomplexa,Coccidia,Eucoccidiorida,Cryptosporidiidae
1368,CDC20.2; signal transducer,Arabidopsis thaliana,1,Streptophyta,,Brassicales,Brassicaceae
1369,CDC48 family AAA ATPase,Dictyostelium discoideum AX4,2,,,Dictyosteliida,
